date,emerging,europe,sp500
01/Jan/2019,59.976002,52.23,36.443001
02/Jan/2019,59.339001,51.806999,36.488998
03/Jan/2019,58.953999,51.505001,35.585999
04/Jan/2019,59.91,53.042999,36.806999
07/Jan/2019,60.716999,53.153999,37.064999
08/Jan/2019,60.563999,53.502998,37.424999
09/Jan/2019,61.737999,54.110001,37.577999
10/Jan/2019,62.001999,54.341,37.748001
11/Jan/2019,62.153999,54.167,37.742001
14/Jan/2019,61.632,53.867001,37.543999
15/Jan/2019,62.402,53.889,37.946999
16/Jan/2019,62.667999,53.955002,38.030998
17/Jan/2019,62.643002,53.897999,38.32
18/Jan/2019,63.202,54.827999,38.825001
21/Jan/2019,63.23,54.708,38.825001
22/Jan/2019,62.744999,54.431999,38.275002
23/Jan/2019,62.803001,54.495998,38.359001
24/Jan/2019,63.292,54.507,38.411999
25/Jan/2019,64.093002,55.049999,38.737999
28/Jan/2019,63.827,54.699001,38.433998
29/Jan/2019,63.931999,55.041,38.377998
30/Jan/2019,64.359001,55.313999,38.974998
31/Jan/2019,65.183998,55.608002,39.310001
01/Feb/2019,65.200996,55.747002,39.346001
04/Feb/2019,65.068001,55.589001,39.612
05/Feb/2019,65.306999,56.305,39.799
06/Feb/2019,65.093002,56.234001,39.709999
07/Feb/2019,64.690002,55.298,39.339001
08/Feb/2019,64.320999,54.858002,39.365002
11/Feb/2019,64.282997,55.069,39.393002
12/Feb/2019,64.700996,55.438999,39.901001
13/Feb/2019,64.682999,55.707001,40.021
14/Feb/2019,64.517998,55.458,39.915001
15/Feb/2019,63.987,56.182999,40.349998
18/Feb/2019,64.364998,56.507,40.349998
19/Feb/2019,64.379997,56.537998,40.41
20/Feb/2019,65.147003,56.992001,40.481998
21/Feb/2019,65.250999,56.818001,40.339001
22/Feb/2019,65.725998,56.900002,40.598
25/Feb/2019,66.283997,57.082001,40.647999
26/Feb/2019,66.115997,57.337002,40.616001
27/Feb/2019,65.888,57.299999,40.594002
28/Feb/2019,65.248001,57.341,40.479
01/Mar/2019,65.285004,57.557999,40.757999
04/Mar/2019,65.414001,57.362999,40.599998
05/Mar/2019,65.507004,57.367001,40.554001
06/Mar/2019,65.542,57.405998,40.289001
07/Mar/2019,64.789001,56.734001,39.962002
08/Mar/2019,63.955002,56.23,39.876999
11/Mar/2019,64.639,56.618999,40.462002
12/Mar/2019,65.282997,56.832001,40.581001
13/Mar/2019,65.218002,57.362,40.862999
14/Mar/2019,65.077003,57.780998,40.827999
15/Mar/2019,65.641998,58.282001,41.030998
18/Mar/2019,66.385002,58.52,41.182999
19/Mar/2019,66.488998,58.896,41.178001
20/Mar/2019,66.335999,58.383999,41.056999
21/Mar/2019,66.411003,58.424999,41.501999
22/Mar/2019,65.787003,57.314999,40.715
25/Mar/2019,65.046997,57.254002,40.68
26/Mar/2019,65.217003,57.473,40.973
27/Mar/2019,64.822998,57.341,40.782001
28/Mar/2019,64.891998,57.166,40.929001
29/Mar/2019,65.694,57.459999,41.203999
01/Apr/2019,66.435997,58.112999,41.681
02/Apr/2019,66.500999,58.158001,41.681999
03/Apr/2019,67.039001,58.917999,41.771
04/Apr/2019,67.097,58.696999,41.858002
05/Apr/2019,67.371002,58.785999,42.051998
08/Apr/2019,67.579002,58.903999,42.097
09/Apr/2019,67.886002,58.682999,41.841
10/Apr/2019,68.047997,58.723,41.987
11/Apr/2019,67.516998,58.875999,41.987999
12/Apr/2019,67.615997,59.185001,42.265999
15/Apr/2019,67.438004,59.228001,42.238998
16/Apr/2019,67.892998,59.345001,42.261002
17/Apr/2019,68.069,59.445,42.165001
18/Apr/2019,67.829002,59.265999,42.230999
19/Apr/2019,67.829002,59.265999,42.230999
22/Apr/2019,67.612,59.235001,42.273998
23/Apr/2019,67.657997,59.216999,42.647999
24/Apr/2019,67.332001,59.106998,42.554001
25/Apr/2019,66.848,58.678001,42.537998
26/Apr/2019,66.931,58.890999,42.737999
29/Apr/2019,67.232002,58.951,42.784
30/Apr/2019,67.003998,59.200001,42.824001
01/May/2019,67.081001,59.314999,42.502998
02/May/2019,66.986,58.722,42.412998
03/May/2019,67.223999,58.971001,42.821999
06/May/2019,65.973999,58.497002,42.630001
07/May/2019,65.626999,57.629002,41.925999
08/May/2019,65.247002,57.796001,41.859001
09/May/2019,63.848,57.012001,41.731998
10/May/2019,64.161003,57.233002,41.888
13/May/2019,63.109001,56.553001,40.876999
14/May/2019,62.984001,56.974998,41.205002
15/May/2019,63.076,57.224998,41.445
16/May/2019,62.777,57.766998,41.813999
17/May/2019,61.861,57.465,41.57
20/May/2019,61.716999,56.903999,41.289001
21/May/2019,62.021,57.285,41.639999
22/May/2019,61.960999,57.071999,41.521999
23/May/2019,61.141998,56.236,41.028
24/May/2019,61.256001,56.819,41.083
27/May/2019,61.410999,56.876999,41.083
28/May/2019,61.348999,56.675999,40.738998
29/May/2019,61.181,55.714001,40.457001
30/May/2019,61.77,55.862,40.542
31/May/2019,61.959999,55.493,40.007
03/Jun/2019,62.603001,56.019001,39.896999
04/Jun/2019,62.422001,56.493999,40.751999
05/Jun/2019,62.375,56.837002,41.084
06/Jun/2019,62.256001,56.929001,41.337002
07/Jun/2019,62.542999,57.734001,41.77
10/Jun/2019,63.452999,57.747002,41.965
11/Jun/2019,64.061996,58.130001,41.950001
12/Jun/2019,63.714001,57.973999,41.865002
13/Jun/2019,63.456001,57.812,42.035999
14/Jun/2019,63.021,57.334,41.969002
17/Jun/2019,62.765999,57.290001,42.007999
18/Jun/2019,63.569,58.054001,42.416
19/Jun/2019,64.460999,58.230999,42.542999
20/Jun/2019,65.424004,58.835999,42.945999
21/Jun/2019,65.389,58.773998,42.891998
24/Jun/2019,65.378998,58.986,42.817001
25/Jun/2019,64.897003,58.882999,42.410999
26/Jun/2019,65.058998,58.679001,42.358002
27/Jun/2019,65.490997,58.637001,42.52
28/Jun/2019,65.489998,59.125,42.764999
01/Jul/2019,66.064003,59.236,43.092999
02/Jul/2019,66.036003,59.307999,43.219002
03/Jul/2019,65.787003,59.720001,43.550999
04/Jul/2019,66.097,59.784,43.550999
05/Jul/2019,65.805,59.042,43.472
08/Jul/2019,64.956001,58.966999,43.262001
09/Jul/2019,64.722,58.639,43.316002
10/Jul/2019,65.124001,58.754002,43.511002
11/Jul/2019,65.509003,58.681999,43.610001
12/Jul/2019,65.245003,58.692001,43.812
15/Jul/2019,65.669998,58.862999,43.82
16/Jul/2019,65.834,58.869999,43.669998
17/Jul/2019,65.492996,58.660999,43.384998
18/Jul/2019,65.295998,58.495998,43.541
19/Jul/2019,65.653999,58.574001,43.271999
22/Jul/2019,65.426003,58.653,43.394001
23/Jul/2019,65.529999,58.858002,43.691002
24/Jul/2019,65.521004,58.844002,43.896
25/Jul/2019,65.455002,58.587002,43.665001
26/Jul/2019,65.106003,58.601002,43.987999
29/Jul/2019,64.924004,58.675999,43.917
30/Jul/2019,64.763,57.879002,43.803001
31/Jul/2019,64.382004,57.950001,43.327
01/Aug/2019,63.610001,57.797001,42.937
02/Aug/2019,62.318001,56.589001,42.624001
05/Aug/2019,60.408001,55.662998,41.355
06/Aug/2019,60.388,55.422001,41.893002
07/Aug/2019,60.387001,55.695,41.924999
08/Aug/2019,61.110001,56.536999,42.712002
09/Aug/2019,60.917,56.070999,42.429001
12/Aug/2019,60.5,55.983002,41.922001
13/Aug/2019,60.152,56.139,42.541
14/Aug/2019,59.875999,55.028999,41.294998
15/Aug/2019,59.82,54.655998,41.396
16/Aug/2019,60.238998,55.320999,41.993
19/Aug/2019,60.702,55.898998,42.501999
20/Aug/2019,60.849998,55.471001,42.165001
21/Aug/2019,61.037998,56.172001,42.513
22/Aug/2019,60.574001,55.886002,42.492001
23/Aug/2019,60.450001,55.569,41.389
26/Aug/2019,59.652,55.591,41.844002
27/Aug/2019,59.886002,55.869999,41.709999
28/Aug/2019,59.932999,55.665001,41.983002
29/Aug/2019,60.227001,56.205002,42.514999
30/Aug/2019,61.112,56.313999,42.542999
02/Sep/2019,61.077,56.278,42.542999
03/Sep/2019,60.425999,56.131001,42.249001
04/Sep/2019,61.501999,56.985001,42.707001
05/Sep/2019,62.271,57.470001,43.263
06/Sep/2019,62.578999,57.660999,43.301998
09/Sep/2019,62.742001,57.557999,43.298
10/Sep/2019,62.589001,57.580002,43.312
11/Sep/2019,63.143002,57.813,43.625
12/Sep/2019,63.471001,58.091999,43.750999
13/Sep/2019,63.737,58.534,43.719002
16/Sep/2019,63.765999,57.750999,43.582001
17/Sep/2019,63.259998,57.988998,43.695
18/Sep/2019,63.410999,58.037998,43.709999
19/Sep/2019,63.112999,58.391998,43.709999
20/Sep/2019,63.404999,58.325001,43.495998
23/Sep/2019,63.029999,57.807999,43.492001
24/Sep/2019,62.790001,57.792,43.125999
25/Sep/2019,62.43,57.269001,43.391998
26/Sep/2019,62.661999,57.533001,43.285999
27/Sep/2019,62.178001,57.835999,43.056
30/Sep/2019,62.146999,57.796001,43.273998
01/Oct/2019,61.991001,57.116001,42.743
02/Oct/2019,61.414001,55.715,41.978001
03/Oct/2019,61.605,55.905998,42.313
04/Oct/2019,61.872002,56.275002,42.914001
07/Oct/2019,61.722,56.761002,42.722
08/Oct/2019,61.709,55.937,42.056999
09/Oct/2019,61.651001,56.296001,42.439999
10/Oct/2019,61.867001,56.813,42.712002
11/Oct/2019,62.800999,58.202999,43.18
14/Oct/2019,63.167999,57.870998,43.119999
15/Oct/2019,63.279999,58.548,43.549
16/Oct/2019,63.580002,58.528999,43.462002
17/Oct/2019,63.847,58.825001,43.582001
18/Oct/2019,63.576,58.764999,43.410999
21/Oct/2019,63.855,59.169998,43.709
22/Oct/2019,64.199997,59.164001,43.553001
23/Oct/2019,64.005997,59.143002,43.676998
24/Oct/2019,64.406998,59.443001,43.761002
25/Oct/2019,64.309998,59.459999,43.939999
28/Oct/2019,64.751999,59.598999,44.185001
29/Oct/2019,64.800003,59.631001,44.147999
30/Oct/2019,64.661003,59.730999,44.292
31/Oct/2019,64.691002,59.573002,44.158001
01/Nov/2019,65.139,60.058998,44.584
04/Nov/2019,66.092003,60.583,44.75
05/Nov/2019,66.507004,60.273998,44.696999
06/Nov/2019,66.360001,60.398998,44.728001
07/Nov/2019,66.652,60.436001,44.849998
08/Nov/2019,66.111,60.139999,44.965
11/Nov/2019,65.367996,60.198002,44.876999
12/Nov/2019,65.551003,60.310001,44.946999
13/Nov/2019,64.806,60.132999,44.979
14/Nov/2019,64.708,59.848999,45.015999
15/Nov/2019,65.113998,60.362,45.362999
18/Nov/2019,65.32,60.494999,45.386002
19/Nov/2019,65.633003,60.405998,45.359001
20/Nov/2019,65.313004,60.077,45.188
21/Nov/2019,64.851997,59.91,45.117001
22/Nov/2019,65.098999,59.953999,45.215
25/Nov/2019,65.404999,60.445999,45.555
26/Nov/2019,65.055,60.487,45.654999
27/Nov/2019,65.371002,60.594002,45.845001
28/Nov/2019,65.212997,60.547001,45.845001
29/Nov/2019,64.570999,60.370998,45.660999
02/Dec/2019,64.582001,59.682999,45.266998
03/Dec/2019,64.404999,59.333,44.966999
04/Dec/2019,64.355003,60.042,45.250999
05/Dec/2019,64.745003,59.985001,45.319
06/Dec/2019,65.124001,60.455002,45.733002
09/Dec/2019,65.258003,60.431999,45.588001
10/Dec/2019,65.157997,60.389,45.537998
11/Dec/2019,65.699997,60.509998,45.671001
12/Dec/2019,66.474998,60.883999,46.062
13/Dec/2019,67.481003,61.612,46.066002
16/Dec/2019,67.545998,62.473,46.395
17/Dec/2019,68.455002,62.176998,46.41
18/Dec/2019,68.862999,61.955002,46.389999
19/Dec/2019,68.705002,62.013,46.597
20/Dec/2019,68.767998,62.324001,46.827999
23/Dec/2019,69.015999,62.317001,46.868
24/Dec/2019,68.857002,62.417999,46.859001
25/Dec/2019,68.861,62.417999,46.859001
26/Dec/2019,69.042999,62.481998,47.098999
27/Dec/2019,69.452003,62.942001,47.101002
30/Dec/2019,69.436996,62.616001,46.828999
31/Dec/2019,69.203003,62.693001,46.966999
01/Jan/2020,69.202003,62.693001,46.966999
02/Jan/2020,70.031998,63.137001,47.360001
03/Jan/2020,69.775002,62.77,47.026001
06/Jan/2020,69.070999,62.674999,47.192001
07/Jan/2020,69.276001,62.541,47.060001
08/Jan/2020,69.000999,62.532001,47.290001
09/Jan/2020,70.116997,62.602001,47.605
10/Jan/2020,70.380997,62.584,47.469002
13/Jan/2020,71.025002,62.585999,47.799999
14/Jan/2020,71.015999,62.694,47.728001
15/Jan/2020,70.651001,62.883999,47.817001
16/Jan/2020,70.815002,62.959999,48.216999
17/Jan/2020,71.200996,63.294998,48.403999
20/Jan/2020,71.128998,63.132999,48.403999
21/Jan/2020,69.959999,63.119999,48.275002
22/Jan/2020,70.366997,62.931999,48.289001
23/Jan/2020,69.670998,62.338001,48.344002
24/Jan/2020,69.497002,62.744999,47.907001
27/Jan/2020,68.477997,61.264999,47.153
28/Jan/2020,68.400002,61.707001,47.627998
29/Jan/2020,68.139,61.944,47.585999
30/Jan/2020,66.603996,61.523998,47.735001
31/Jan/2020,65.955002,61.085999,46.889999
03/Feb/2020,65.830002,61.07,47.23
04/Feb/2020,67.386002,61.948002,47.938
05/Feb/2020,67.635002,62.505001,48.477001
06/Feb/2020,68.441002,62.646,48.638
07/Feb/2020,67.775002,62.401001,48.375999
10/Feb/2020,67.482002,62.207001,48.73
11/Feb/2020,68.255997,62.702999,48.812
12/Feb/2020,68.894997,62.985001,49.127998
13/Feb/2020,68.669998,62.652,49.048
14/Feb/2020,68.684998,62.514999,49.138
17/Feb/2020,68.790001,62.634998,49.138
18/Feb/2020,68.024002,62.351002,48.994999
19/Feb/2020,68.522003,62.694,49.224998
20/Feb/2020,68.001999,62.214001,49.036999
21/Feb/2020,67.313004,62.159,48.521999
24/Feb/2020,65.518997,59.847,46.896
25/Feb/2020,65.595001,58.844002,45.476002
26/Feb/2020,64.774002,58.856998,45.304001
27/Feb/2020,63.988998,57.291,43.303001
28/Feb/2020,62.426998,55.283001,42.945999
02/Mar/2020,63.141998,56.111,44.923
03/Mar/2020,63.812,57.036999,43.660999
04/Mar/2020,64.431999,57.685001,45.502998
05/Mar/2020,64.527,57.091999,43.959999
06/Mar/2020,62.834999,55.587002,43.209999
09/Mar/2020,58.851002,51.872002,39.926998
10/Mar/2020,59.883999,50.999001,41.900002
11/Mar/2020,58.771,50.312,39.852001
12/Mar/2020,54.828999,43.712002,36.062
13/Mar/2020,55.330002,44.299,39.410999
16/Mar/2020,51.728001,42.452999,34.688
17/Mar/2020,51.324001,42.848999,36.766998
18/Mar/2020,48.910999,40.624001,34.862
19/Mar/2020,47.582001,41.367001,35.026001
20/Mar/2020,49.868,42.013,33.507
23/Mar/2020,47.073002,40.504002,32.526001
24/Mar/2020,49.775002,44.108002,35.577
25/Mar/2020,51.936001,45.652,35.987999
26/Mar/2020,52.851002,47.613998,38.234001
27/Mar/2020,52.308998,46.139999,36.945999
30/Mar/2020,51.655998,46.639,38.183998
31/Mar/2020,52.683998,47.139,37.573002
01/Apr/2020,51.360001,45.595001,35.914001
02/Apr/2020,52.060001,45.591,36.734001
03/Apr/2020,51.637001,44.869999,36.178001
06/Apr/2020,53.009998,46.449001,38.723
07/Apr/2020,54.52,47.694,38.660999
08/Apr/2020,54.252998,47.591,39.977001
09/Apr/2020,55.105,48.632,40.556
10/Apr/2020,55.140999,48.632,40.556
13/Apr/2020,54.830002,48.537998,40.146999
14/Apr/2020,55.646,49.069,41.374001
15/Apr/2020,55.139999,47.202999,40.462002
16/Apr/2020,54.936001,47.229,40.698002
17/Apr/2020,55.958,48.637001,41.787998
20/Apr/2020,55.834,48.922001,41.041
21/Apr/2020,54.525002,47.147999,39.782001
22/Apr/2020,55.171001,47.889,40.694
23/Apr/2020,55.368,48.32,40.672001
24/Apr/2020,54.598,47.715,41.237999
27/Apr/2020,55.585999,48.706001,41.845001
28/Apr/2020,56.043999,49.500999,41.625999
29/Apr/2020,57.097,50.466,42.731998
30/Apr/2020,57.424,49.807999,42.339001
01/May/2020,56.917999,49.605,41.151001
04/May/2020,55.130001,47.939999,41.326
05/May/2020,55.612,48.645,41.699001
06/May/2020,55.794998,48.268002,41.408001
07/May/2020,55.682999,48.676998,41.884998
08/May/2020,56.599998,49.541,42.591
11/May/2020,56.862999,49.131001,42.598999
12/May/2020,56.453999,49.493,41.723999
13/May/2020,56.446999,48.347,40.994999
14/May/2020,55.931,47.202999,41.467999
15/May/2020,55.949001,47.411999,41.630001
18/May/2020,56.657001,49.544998,42.942001
19/May/2020,57.442001,49.595001,42.492001
20/May/2020,57.832001,50.291,43.199001
21/May/2020,57.738998,49.664001,42.862999
22/May/2020,56.202,49.391998,42.964001
25/May/2020,56.584,50.111,42.964001
26/May/2020,57.530998,51.070999,43.492001
27/May/2020,57.575001,51.198002,44.137001
28/May/2020,57.449001,52.377998,44.043999
29/May/2020,57.761002,51.882999,44.256001
01/Jun/2020,59.071999,52.512001,44.422001
02/Jun/2020,60.066002,53.551998,44.786999
03/Jun/2020,61.341,55.098,45.397999
04/Jun/2020,61.389,55.299999,45.244999
05/Jun/2020,62.25,56.499001,46.431
08/Jun/2020,62.548,56.301998,46.990002
09/Jun/2020,62.681,55.889999,46.624001
10/Jun/2020,62.862,55.688999,46.375999
11/Jun/2020,61.687,53.549,43.641998
12/Jun/2020,61.278,53.070999,44.212002
15/Jun/2020,59.993999,53.042,44.580002
16/Jun/2020,61.456001,54.390999,45.424999
17/Jun/2020,61.750999,54.730999,45.262001
18/Jun/2020,61.785,54.314999,45.287998
19/Jun/2020,62.168999,54.464001,45.033001
22/Jun/2020,62.097,54.352001,45.325001
23/Jun/2020,62.993,55.48,45.52
24/Jun/2020,62.755001,53.653,44.342999
25/Jun/2020,62.361,53.761002,44.828999
26/Jun/2020,62.015999,53.480999,43.743
29/Jun/2020,61.709999,53.915001,44.386002
30/Jun/2020,61.779999,53.895,45.07
01/Jul/2020,62.152,54.144001,45.296001
02/Jul/2020,63.542,55.048,45.501999
03/Jul/2020,64.139,54.662998,45.501999
06/Jul/2020,65.841003,55.905998,46.223999
07/Jul/2020,65.347,55.389999,45.723999
08/Jul/2020,66.439003,55.25,46.082001
09/Jul/2020,67.031998,54.648998,45.821999
10/Jul/2020,66.386002,55.252998,46.301998
13/Jul/2020,66.514999,56.051998,45.868
14/Jul/2020,65.779999,55.764,46.483002
15/Jul/2020,66.199997,56.817001,46.904999
16/Jul/2020,64.936996,56.618999,46.745998
17/Jul/2020,65.502998,56.659,46.879002
20/Jul/2020,66.088997,57.137001,47.272999
21/Jul/2020,67.415001,57.549999,47.352001
22/Jul/2020,66.914001,57.540001,47.624001
23/Jul/2020,66.902,57.574001,47.037998
24/Jul/2020,65.838997,56.744999,46.745998
27/Jul/2020,66.625999,57.294998,47.091999
28/Jul/2020,67.177002,57.280998,46.786999
29/Jul/2020,67.462997,57.471001,47.368999
30/Jul/2020,67.18,56.305,47.191002
31/Jul/2020,66.984001,55.881001,47.553001
03/Aug/2020,66.918999,56.610001,47.895
04/Aug/2020,67.646004,56.668999,48.068001
05/Aug/2020,68.481003,57.518002,48.376999
06/Aug/2020,68.702003,56.903,48.688
07/Aug/2020,67.629997,56.779999,48.717999
10/Aug/2020,67.452003,56.874001,48.852001
11/Aug/2020,67.749001,57.839001,48.463001
12/Aug/2020,67.918999,58.719002,49.140999
13/Aug/2020,68.056,58.478001,49.040001
14/Aug/2020,67.867996,57.723999,49.032001
17/Aug/2020,68.291,58.099998,49.165001
18/Aug/2020,68.600998,58.043999,49.278
19/Aug/2020,68.257004,58.339001,49.061001
20/Aug/2020,67.084999,57.41,49.216
21/Aug/2020,67.787003,57.013,49.384998
24/Aug/2020,68.804001,58.101002,49.881001
25/Aug/2020,69.207001,57.963001,50.061001
26/Aug/2020,69.494003,58.436001,50.570999
27/Aug/2020,69.362,57.918999,50.655998
28/Aug/2020,69.634003,58.127998,50.997002
31/Aug/2020,68.386002,58.058998,50.884998
01/Sep/2020,69.536003,57.868999,51.268002
02/Sep/2020,69.467003,58.222,52.056
03/Sep/2020,68.843002,57.431,50.227001
04/Sep/2020,68.262001,56.610001,49.819
07/Sep/2020,67.956001,57.669998,49.819
08/Sep/2020,67.517998,56.854,48.436001
09/Sep/2020,67.407997,57.884998,49.411999
10/Sep/2020,67.380997,57.842999,48.542999
11/Sep/2020,67.783997,57.730999,48.569
14/Sep/2020,68.557999,58.006001,49.187
15/Sep/2020,69.077003,58.285999,49.444
16/Sep/2020,69.348,58.514999,49.216
17/Sep/2020,68.717003,58.091,48.801998
18/Sep/2020,68.822998,57.956001,48.256001
21/Sep/2020,67.694,55.550999,47.698002
22/Sep/2020,67.228996,55.487,48.199001
23/Sep/2020,66.908997,55.655998,47.056
24/Sep/2020,65.669998,54.933998,47.195999
25/Sep/2020,65.753998,54.766998,47.951
28/Sep/2020,66.422997,56.095001,48.723
