date,developing,Africa,Asia,America,med_developing,med_Africa,med_Asia,med_America
21/Nov/2024,129.835,93.268,140.217,88.374,99.651001,90.894997,99.997002,99.815002
22/Nov/2024,129.792,93.28700000000001,140.168,88.336,99.664001,90.736,99.949997,99.815002
25/Nov/2024,129.885,93.26000000000001,140.235,88.623,99.613998,90.349998,99.964996,99.815002
26/Nov/2024,129.692,93.10900000000001,140.102,88.08800000000001,99.627998,90.679001,99.941002,99.815002
27/Nov/2024,129.648,93.14700000000001,140.15,87.506,99.528,91.091003,99.938004,99.815002
28/Nov/2024,129.627,93.301,140.154,87.27,99.459999,91.024002,99.940002,99.815002
29/Nov/2024,129.677,93.414,140.154,87.57000000000001,99.43,91.197998,99.948997,99.815002
02/Dec/2024,129.317,93.393,139.8,87.039,99.505997,90.679001,99.911003,99.815002
03/Dec/2024,129.319,93.464,139.754,87.27200000000001,99.416,91.197998,99.987,99.815002
04/Dec/2024,129.481,93.88800000000001,139.922,87.291,99.365997,91.124001,99.986,99.815002
05/Dec/2024,129.613,93.861,140.023,87.65900000000001,99.664001,91.300003,99.952003,99.815002
06/Dec/2024,129.523,94.15600000000001,139.961,87.25700000000001,99.551003,91.431,99.982002,99.815002
09/Dec/2024,129.575,94.244,140.006,87.32600000000001,99.676003,91.047997,99.932999,99.815002
10/Dec/2024,129.663,94.346,140.064,87.57600000000001,99.750999,90.905998,99.862,99.815002
11/Dec/2024,129.641,94.435,139.936,88.08800000000001,99.613998,90.733002,99.955002,99.815002
12/Dec/2024,129.526,94.367,139.86,87.735,99.613998,90.524002,99.921997,99.815002
13/Dec/2024,129.428,94.34,139.762,87.611,99.751999,90.361,99.906998,99.815002
16/Dec/2024,129.292,94.5,139.686,87.02500000000001,99.773003,90.375999,99.918999,99.815002
17/Dec/2024,129.254,94.06100000000001,139.645,87.169,99.751999,90.285004,99.918999,100
18/Dec/2024,129.014,93.73400000000001,139.589,85.959,99.683998,89.719002,99.926003,100
19/Dec/2024,128.957,93.53700000000001,139.397,86.697,99.751999,89.752998,99.913002,100
20/Dec/2024,129.107,93.619,139.465,87.32600000000001,99.746002,89.811996,99.898003,100
23/Dec/2024,128.97,93.407,139.436,86.628,99.706001,89.660004,99.919998,100
24/Dec/2024,129.011,93.333,139.478,86.71300000000001,99.706001,89.896004,99.903999,100
25/Dec/2024,128.983,93.416,139.437,86.714,99.751999,89.989998,99.915001,100
26/Dec/2024,128.972,93.27,139.452,86.61199999999999,99.751999,89.713997,99.920998,100
27/Dec/2024,128.923,93.286,139.429,86.398,99.700996,89.775002,99.948997,100
30/Dec/2024,128.832,93.15600000000001,139.385,86.059,99.706001,90.003998,99.911003,100
31/Dec/2024,128.779,93.13200000000001,139.36,85.843,99.457001,89.724998,99.950996,100
01/Jan/2025,128.762,93.239,139.343,85.78,99.626999,89.727997,99.950996,100
02/Jan/2025,128.724,93.133,139.221,86.223,99.459,89.191002,99.93,100
03/Jan/2025,128.598,93.05,139.11,86.001,99.477997,89.157997,99.882004,100
06/Jan/2025,128.721,93.267,139.107,86.773,99.403999,89.638,99.932999,100
07/Jan/2025,128.708,93.255,139.078,86.845,99.528,89.375,99.933998,100
08/Jan/2025,128.616,92.995,138.993,86.78700000000001,99.495003,89.431,99.898003,100
09/Jan/2025,128.631,92.85300000000001,138.986,86.98400000000001,99.385002,89.002998,99.941002,100
10/Jan/2025,128.47,92.66800000000001,138.921,86.31100000000001,99.377998,89.142998,99.945,100
13/Jan/2025,128.42,92.714,138.82,86.503,99.443001,89.508003,99.894997,100
14/Jan/2025,128.509,92.779,138.849,86.932,99.391998,90.063004,99.925003,100
15/Jan/2025,128.577,92.886,138.873,87.21900000000001,99.458,89.282997,99.969002,100
16/Jan/2025,128.433,92.873,138.835,86.44,99.361,89.383003,99.981003,100
17/Jan/2025,128.476,92.94,138.884,86.44500000000001,99.361,89.218002,99.995003,100
20/Jan/2025,128.783,93.252,139.126,87.101,99.385002,90.204002,99.945,100
21/Jan/2025,128.933,93.301,139.336,86.967,99.577003,90.085999,99.933998,100
22/Jan/2025,129.049,93.28400000000001,139.354,87.679,99.551003,89.918999,99.980003,100
23/Jan/2025,128.997,93.241,139.233,87.996,99.553001,89.989998,99.933998,100
24/Jan/2025,129.413,93.504,139.679,88.31100000000001,99.553001,90.073997,99.983002,100
27/Jan/2025,129.265,93.33500000000001,139.592,87.83800000000001,99.553001,91.084999,99.983002,100
28/Jan/2025,129.264,93.336,139.546,88.08800000000001,99.553001,90.738998,99.983002,100
29/Jan/2025,129.287,93.411,139.538,88.256,99.553001,90.543999,99.983002,100
30/Jan/2025,129.238,93.611,139.521,87.928,99.553001,90.852997,99.983002,100
31/Jan/2025,129.243,93.618,139.493,88.111,99.538002,91.080002,99.997002,100
03/Feb/2025,129.194,93.31400000000001,139.326,88.81100000000001,99.223999,91.07,99.940002,99.961998
04/Feb/2025,129.263,93.336,139.389,88.935,99.447998,91.061996,99.983002,100
05/Feb/2025,129.098,93.46000000000001,139.239,88.56400000000001,99.553001,90.948997,99.983002,100
06/Feb/2025,129.022,93.562,139.051,89.02800000000001,99.362999,90.948997,99.945,100
07/Feb/2025,128.956,93.50700000000001,139.039,88.66800000000001,99.379997,90.948997,99.983002,100
10/Feb/2025,128.866,93.486,138.918,88.714,99.281998,90.948997,99.981003,100
11/Feb/2025,128.929,93.33,138.974,88.904,99.265999,90.805,99.983002,100
12/Feb/2025,128.907,93.312,138.941,88.944,99.140999,90.805,99.983002,100
13/Feb/2025,129.088,93.524,139.117,89.14100000000001,99.678001,90.449997,99.983002,100
14/Feb/2025,129.415,93.55500000000001,139.422,89.712,99.728996,90.347,100,100
17/Feb/2025,129.357,93.48400000000001,139.369,89.634,99.553001,90.639,99.997002,100
18/Feb/2025,129.262,93.43900000000001,139.208,89.873,99.553001,90.489998,99.994003,100
19/Feb/2025,129.11,93.434,139.1,89.417,99.417,90.316002,99.931999,100
20/Feb/2025,129.437,93.53,139.435,89.797,99.553001,90.822998,99.981003,100
21/Feb/2025,129.367,93.721,139.4,89.431,99.553001,90.761002,99.992996,100
24/Feb/2025,129.376,93.64400000000001,139.482,89.08,99.553001,90.748001,99.969002,99.928001
25/Feb/2025,129.306,93.566,139.352,89.33800000000001,99.637001,91.168999,99.925003,100
26/Feb/2025,129.211,93.649,139.276,89.066,99.553001,91.040001,99.964996,99.943001
27/Feb/2025,128.936,93.474,139.008,88.70400000000001,99.553001,90.821999,99.997002,100
28/Feb/2025,128.826,93.22,138.966,88.28700000000001,99.530998,90.611,100,100
03/Mar/2025,128.866,93.38,139.019,88.202,99.553001,90.755997,99.969002,100
04/Mar/2025,129.005,93.714,139.149,88.31700000000001,99.542999,91.491997,99.997002,99.928001
05/Mar/2025,129.337,94.17100000000001,139.311,89.521,99.553001,92.416,99.997002,100
06/Mar/2025,129.438,94.155,139.434,89.54600000000001,99.709999,92.416,99.998001,99.975998
07/Mar/2025,129.489,94.03,139.531,89.423,99.751999,92.424004,99.997002,100
10/Mar/2025,129.183,93.866,139.282,88.752,99.751999,92.424004,99.997002,100
11/Mar/2025,129.473,94.16500000000001,139.53,89.265,99.651001,93.100998,99.997002,100
12/Mar/2025,129.422,94.005,139.443,89.453,99.656998,92.971001,100,99.928001
13/Mar/2025,129.401,93.82300000000001,139.415,89.542,99.652,92.954002,99.997002,99.928001
14/Mar/2025,129.557,93.97500000000001,139.484,90.17400000000001,99.652,93.075996,99.989998,99.928001
17/Mar/2025,129.579,94.10900000000001,139.429,90.57300000000001,99.553001,93.122002,99.997002,100
18/Mar/2025,129.736,94.304,139.592,90.68000000000001,99.688004,93.205002,99.989998,100
19/Mar/2025,129.556,94.29600000000001,139.394,90.529,99.713997,93.033997,99.968002,100
20/Mar/2025,129.342,94.19800000000001,139.197,90.16800000000001,99.653,92.823997,99.996002,100
21/Mar/2025,129.327,93.996,139.266,89.76900000000001,99.688004,92.613998,99.997002,100
24/Mar/2025,129.375,94.11,139.306,89.833,99.626999,92.623001,99.987999,100
25/Mar/2025,129.406,94.02500000000001,139.263,90.318,99.626999,92.581001,99.989998,100
26/Mar/2025,129.281,93.93000000000001,139.179,89.961,99.555,92.425003,99.988998,100
27/Mar/2025,129.252,93.911,139.221,89.533,99.578003,92.623001,99.997002,100
28/Mar/2025,129.2,93.798,139.23,89.18000000000001,99.553001,92.737999,99.996002,100
31/Mar/2025,129.295,93.925,139.296,89.42100000000001,99.553001,94.081001,99.969002,100
01/Apr/2025,129.237,93.77800000000001,139.175,89.744,99.553001,93.973999,99.989998,100
02/Apr/2025,129.198,93.527,139.099,89.993,99.553001,92.730003,99.989998,100
03/Apr/2025,129.333,93.836,139.142,90.562,99.553001,93.554001,99.989998,100
04/Apr/2025,128.911,93.432,139.043,88.361,99.553001,93.128998,99.973,100
07/Apr/2025,128.461,92.31,138.743,87.371,99.553001,93.877998,99.985001,100
08/Apr/2025,128.049,92.398,138.368,86.55200000000001,99.443001,94.107002,99.931999,100
09/Apr/2025,128.29,92.605,138.28,88.607,99.417,94.078003,99.962997,100
10/Apr/2025,128.424,92.657,138.58,87.864,99.553001,95.117996,99.932999,100
11/Apr/2025,128.763,92.973,138.893,88.357,99.553001,95.754997,99.908997,100
14/Apr/2025,128.746,93.488,138.756,88.776,99.553001,96.568001,99.966003,100
15/Apr/2025,128.71,93.363,138.771,88.496,99.553001,96.872002,99.971001,100
16/Apr/2025,128.868,93.566,138.869,88.962,99.640999,97.357002,99.929001,100
17/Apr/2025,129.023,93.532,138.95,89.599,99.571999,97.218002,99.954002,100
18/Apr/2025,128.997,93.55500000000001,138.924,89.557,99.642998,97.335999,99.956001,100
21/Apr/2025,129.129,93.745,139.059,89.64400000000001,99.751999,98.078003,99.932999,100
22/Apr/2025,129.091,93.871,138.865,90.38800000000001,99.539001,98.033997,99.963997,100
23/Apr/2025,129.12,93.712,138.904,90.44500000000001,99.591003,97.134003,99.963997,100
24/Apr/2025,129.252,93.724,139.006,90.79000000000001,99.591003,97.442001,99.925003,100
25/Apr/2025,129.283,93.883,139.003,90.955,99.609001,97.341003,99.992996,100
28/Apr/2025,129.296,94.101,138.997,90.98,99.622002,98.238998,99.938004,100
29/Apr/2025,129.439,94.152,139.122,91.26300000000001,99.738998,98.25,99.999001,100
30/Apr/2025,129.542,94.071,139.345,90.789,99.68,98.304001,99.971001,100
01/May/2025,129.533,94.139,139.334,90.764,99.691002,98.293999,99.978996,100
02/May/2025,129.638,94.209,139.43,90.926,99.635002,96.973,99.997002,100
05/May/2025,129.652,94.402,139.503,90.545,99.636002,97.036003,99.973,100
06/May/2025,129.971,94.557,139.91,90.455,99.696999,97.195,99.967003,100
07/May/2025,129.815,94.45,139.734,90.379,99.700996,96.877998,99.995003,100
08/May/2025,129.74,94.476,139.517,91.038,99.720001,96.640999,99.992996,100
09/May/2025,129.757,94.46900000000001,139.51,91.202,99.720001,96.459,99.997002,100
12/May/2025,129.844,94.5,139.694,90.78,99.623001,96.484001,99.995003,100
13/May/2025,129.98,94.479,139.732,91.517,99.718002,96.484001,99.970001,100
14/May/2025,129.848,94.541,139.581,91.411,99.713997,96.067001,99.998001,100
15/May/2025,129.906,94.821,139.708,90.996,99.751999,96.275002,99.989998,100
16/May/2025,129.902,94.682,139.689,91.13200000000001,99.707001,95.367996,99.997002,100
19/May/2025,129.959,94.762,139.694,91.462,99.705002,95.982002,100,100
20/May/2025,129.925,95.063,139.639,91.405,99.705002,96.143997,99.961998,100
21/May/2025,129.96,95.264,139.666,91.41200000000001,99.637001,96.574997,100,100
22/May/2025,129.949,95.23700000000001,139.715,91.08,99.695,97.383003,99.999001,100
23/May/2025,130.355,95.711,140.084,91.663,99.689003,98.228996,99.971001,100
26/May/2025,130.305,95.77800000000001,140.045,91.503,99.696999,97.169998,100,100
27/May/2025,130.223,95.702,139.906,91.73,99.830002,97.108002,100,100
28/May/2025,130.138,95.70100000000001,139.89,91.226,99.764999,96.956001,100,100
29/May/2025,130.24,95.90900000000001,139.951,91.515,99.751999,97.277,99.960999,100
30/May/2025,130.02,95.706,139.792,90.955,99.776001,97.188004,99.989998,100
02/Jun/2025,130.176,95.956,139.86,91.553,99.751999,97.592003,99.996002,100
03/Jun/2025,130.22,95.96600000000001,139.871,91.789,99.776001,97.197998,99.977997,100
04/Jun/2025,130.243,96.04900000000001,139.874,91.893,99.804001,97.458,99.972,100
05/Jun/2025,130.372,96.309,139.952,92.248,99.805,97.573997,99.972,100
06/Jun/2025,130.316,96.295,139.847,92.443,99.805,97.364998,99.981003,100
09/Jun/2025,130.402,96.40000000000001,139.935,92.51000000000001,99.805,97.491997,99.946999,100
10/Jun/2025,130.269,96.57300000000001,139.798,92.27,99.830002,97.516998,99.959,100
11/Jun/2025,130.426,96.547,139.896,92.825,99.833,97.772003,100,100
12/Jun/2025,130.558,96.627,140.032,92.95700000000001,99.845001,98.181999,99.984001,100
13/Jun/2025,130.368,96.514,139.83,92.798,99.821999,97.886002,99.940002,100
16/Jun/2025,130.485,96.529,139.898,93.227,99.806,98.086998,99.940002,100
17/Jun/2025,130.315,96.27200000000001,139.745,93.002,99.845001,98.617996,99.931,100
18/Jun/2025,130.257,96.167,139.66,93.116,99.709999,98.574997,99.931,99.961998
19/Jun/2025,130.076,96.10000000000001,139.444,93.07300000000001,99.706001,98.629997,99.858002,100
20/Jun/2025,130.116,96.134,139.555,92.73100000000001,99.688004,98.744003,99.931,100
23/Jun/2025,130.102,96.185,139.505,92.884,99.646004,98.980003,99.889,100
24/Jun/2025,130.432,96.535,139.863,93.05500000000001,99.739998,98.663002,99.938004,99.990997
25/Jun/2025,130.306,96.64100000000001,139.724,92.899,99.718002,98.989998,99.931,100
26/Jun/2025,130.607,96.76600000000001,139.991,93.46600000000001,99.739998,99.240997,99.947998,100
27/Jun/2025,130.5,96.833,139.846,93.493,99.863998,99.609001,99.931,100
30/Jun/2025,130.715,97.09,140.003,94.001,99.944,99.806999,99.850998,100
01/Jul/2025,130.655,97.324,139.917,93.967,99.944,99.936996,99.93,100
02/Jul/2025,130.75,97.34100000000001,140.009,94.11,99.917999,99.882004,99.931,100
03/Jul/2025,130.8,97.34400000000001,140.006,94.46300000000001,100,100.045,99.910004,100
04/Jul/2025,130.805,97.32600000000001,140.03,94.381,100,100.045,99.910004,100
07/Jul/2025,130.557,96.94,139.867,93.726,99.924004,99.824997,99.934998,99.961998
08/Jul/2025,130.619,96.98100000000001,139.872,94.101,99.944,99.640999,99.959999,100
09/Jul/2025,130.455,96.887,139.826,93.26600000000001,99.789001,99.410004,99.999001,99.981003
10/Jul/2025,130.463,97.137,139.763,93.563,99.944,99.845001,99.911003,100
11/Jul/2025,130.521,96.932,139.891,93.34700000000001,99.944,99.82,99.967003,99.961998
14/Jul/2025,130.441,96.997,139.861,92.935,99.974998,99.616997,99.970001,100
15/Jul/2025,130.397,96.901,139.805,92.97800000000001,99.944,99.82,99.972,99.980003
16/Jul/2025,130.276,96.833,139.634,93.111,99.974998,99.558998,99.960999,100
17/Jul/2025,130.293,96.76900000000001,139.653,93.14400000000001,99.814003,99.805,99.961998,99.947998
18/Jul/2025,130.312,96.889,139.696,92.988,99.936996,99.598999,99.963997,100
21/Jul/2025,130.369,97.125,139.712,93.197,99.944,99.82,99.989998,99.967003
22/Jul/2025,130.296,97.22800000000001,139.601,93.255,99.973999,99.845001,99.959,100
23/Jul/2025,130.45,97.264,139.703,93.746,99.978996,99.865997,99.982002,100
24/Jul/2025,130.533,97.307,139.817,93.673,99.959,99.845001,99.972,100
25/Jul/2025,130.35,97.108,139.68,93.25,99.953003,99.845001,99.956001,100
28/Jul/2025,130.167,97.05,139.558,92.68000000000001,99.805,99.775002,99.966003,100
29/Jul/2025,130.042,97.04600000000001,139.379,92.79900000000001,99.845001,99.596001,99.990997,100
30/Jul/2025,129.854,96.743,139.223,92.485,99.801003,98.992996,99.889,100
31/Jul/2025,129.772,96.574,139.16,92.34,99.804001,99.032997,99.952003,100
01/Aug/2025,129.831,96.651,139.137,92.839,99.82,99.625999,99.954002,100
04/Aug/2025,130.09,96.965,139.388,93.119,99.847,98.552002,99.988998,99.984001
05/Aug/2025,130.088,97.191,139.329,93.325,99.931,99.685997,99.971001,100
06/Aug/2025,130.194,97.196,139.374,93.813,99.847,98.914001,99.997002,99.992996
07/Aug/2025,130.3,97.235,139.45,94.10900000000001,99.82,99.490997,99.972,100
08/Aug/2025,130.277,97.209,139.416,94.15000000000001,99.944,99.393997,99.990997,100
11/Aug/2025,130.193,97.114,139.355,93.941,99.867996,99.488998,99.945,100
12/Aug/2025,130.337,97.199,139.43,94.488,99.845001,99.638,99.999001,100
13/Aug/2025,130.407,97.351,139.532,94.351,99.830002,99.780998,100,100
14/Aug/2025,130.254,97.16200000000001,139.446,93.85000000000001,99.933998,99.487999,99.981003,100
15/Aug/2025,130.293,97.133,139.449,94.10900000000001,100,99.82,100,100
18/Aug/2025,130.25,97.098,139.444,93.85900000000001,99.851997,99.480003,100,100
19/Aug/2025,130.196,97.139,139.465,93.351,99.962997,99.82,100,100
20/Aug/2025,130.167,97.047,139.396,93.57000000000001,99.980003,99.845001,99.999001,100
21/Aug/2025,130.182,96.967,139.417,93.592,99.845001,99.453003,99.974998,100
22/Aug/2025,130.401,97.194,139.553,94.26000000000001,99.918999,99.82,99.994003,100
25/Aug/2025,130.405,97.07600000000001,139.588,94.14100000000001,99.725998,99.278,99.969002,100
26/Aug/2025,130.336,96.916,139.543,93.983,99.82,99.778,99.977997,100
27/Aug/2025,130.301,96.788,139.494,94.06100000000001,99.830002,99.764999,99.971001,100
28/Aug/2025,130.493,96.857,139.714,94.154,99.946999,99.750999,99.980003,100
29/Aug/2025,130.367,96.818,139.575,94.063,99.890999,99.845001,99.994003,100
01/Sep/2025,130.35,96.848,139.564,93.992,99.996002,99.723,99.990997,100
02/Sep/2025,130.231,96.746,139.474,93.706,99.856003,99.700996,99.992996,100
03/Sep/2025,130.263,96.542,139.505,93.846,99.845001,99.441002,99.982002,100
04/Sep/2025,130.251,96.547,139.489,93.845,99.847,99.442001,99.976997,100
05/Sep/2025,130.331,96.708,139.52,94.161,99.918999,99.438004,99.998001,100
08/Sep/2025,130.505,97.136,139.691,94.244,100,99.578003,99.987999,100
09/Sep/2025,130.483,97.182,139.666,94.212,99.867996,99.845001,99.998001,100
10/Sep/2025,130.488,97.23100000000001,139.616,94.495,99.845001,99.808998,99.996002,100
11/Sep/2025,130.555,97.39,139.606,94.95,99.976997,99.857002,100,100
12/Sep/2025,130.619,97.352,139.643,95.20100000000001,99.998001,99.82,99.994003,100
15/Sep/2025,130.724,97.372,139.707,95.56400000000001,100,99.82,99.999001,100
16/Sep/2025,130.813,97.58200000000001,139.737,95.931,100,100.045,100,100
17/Sep/2025,130.924,97.527,139.899,95.83200000000001,100,100,100,100
18/Sep/2025,130.755,97.58800000000001,139.718,95.633,100,100.125,99.994003,100
19/Sep/2025,130.699,97.496,139.678,95.504,100,100.045,100,100
22/Sep/2025,130.685,97.372,139.66,95.553,100,99.899002,100,100
23/Sep/2025,130.685,97.56100000000001,139.578,95.92700000000001,100,100,100,100
24/Sep/2025,130.403,97.509,139.327,95.377,100,100.135,100,100
25/Sep/2025,130.346,97.42100000000001,139.32,95.06400000000001,100,99.845001,100,100
26/Sep/2025,130.434,97.56,139.361,95.38,100,99.845001,99.999001,100
29/Sep/2025,130.537,97.741,139.462,95.462,100,99.845001,99.999001,100
30/Sep/2025,130.515,97.54300000000001,139.427,95.58500000000001,100,100,99.997002,100
01/Oct/2025,130.517,97.96300000000001,139.414,95.5,100,100,99.999001,100
02/Oct/2025,130.546,98.033,139.472,95.351,100,100,100,100
03/Oct/2025,130.564,97.973,139.485,95.43300000000001,100,99.991997,100,100
06/Oct/2025,130.603,98.078,139.472,95.72500000000001,100,100,99.999001,100
07/Oct/2025,130.553,98.074,139.472,95.378,100,100,99.994003,100
08/Oct/2025,130.52,98.062,139.401,95.547,99.925003,99.611,99.998001,100
09/Oct/2025,130.438,97.96300000000001,139.347,95.315,99.884003,99.345001,100,100
10/Oct/2025,130.199,97.863,139.312,93.90300000000001,99.817001,99.376999,99.897003,100
13/Oct/2025,130.329,98.081,139.357,94.468,100,99.884003,99.984001,100
14/Oct/2025,130.24,98.218,139.269,94.274,99.845001,99.318001,99.873001,100
15/Oct/2025,130.491,98.46600000000001,139.503,94.624,100,100,99.835999,100
16/Oct/2025,130.549,98.621,139.525,94.83500000000001,100,100,99.934998,100
17/Oct/2025,130.517,98.657,139.411,95.221,100,100,99.997002,100
20/Oct/2025,130.609,98.593,139.512,95.331,99.919998,99.466003,99.995003,100
21/Oct/2025,130.55,98.387,139.491,95.127,99.845001,99.459,100,100
22/Oct/2025,130.52,98.08200000000001,139.496,95.018,99.856003,99.315002,100,100
23/Oct/2025,130.568,98.19,139.501,95.273,100,100,99.998001,100
24/Oct/2025,130.566,98.218,139.515,95.17700000000001,99.735001,99.268997,99.998001,100
27/Oct/2025,130.647,98.44,139.558,95.40900000000001,99.996002,99.818001,99.982002,100
28/Oct/2025,130.73,98.56400000000001,139.661,95.35900000000001,100,99.817001,99.998001,100
29/Oct/2025,130.707,98.407,139.657,95.28700000000001,99.874001,99.570999,99.998001,100
30/Oct/2025,130.563,98.36200000000001,139.507,95.143,100,99.818001,100,100
31/Oct/2025,130.489,98.053,139.435,95.155,99.884003,99.117996,100,100
03/Nov/2025,130.474,98.261,139.359,95.375,100,98.667999,100,100
04/Nov/2025,130.29,97.965,139.262,94.761,99.949997,98.507004,100,100
05/Nov/2025,130.445,98.036,139.369,95.215,99.885002,99.209,100,100
06/Nov/2025,130.51,98.15000000000001,139.411,95.38800000000001,99.956001,99.702003,99.999001,100
07/Nov/2025,130.553,98.44,139.387,95.68900000000001,100,100,100,100
10/Nov/2025,130.661,98.605,139.42,96.184,100,100,99.997002,100
11/Nov/2025,130.73,98.46600000000001,139.466,96.471,100,98.665001,100,100
12/Nov/2025,130.759,98.621,139.492,96.458,100,100,100,100
13/Nov/2025,130.812,98.77200000000001,139.579,96.29300000000001,100,99.845001,100,100
14/Nov/2025,130.801,98.56700000000001,139.568,96.36,100,100,100,100
17/Nov/2025,130.676,98.44500000000001,139.49,95.977,99.985001,98.702003,100,100
18/Nov/2025,130.65,98.259,139.438,96.158,99.933998,99.152,100,100
19/Nov/2025,130.671,98.108,139.486,96.107,99.941002,98.970001,99.997002,100
20/Nov/2025,130.573,97.97200000000001,139.395,95.98,99.856003,98.928001,100,100
21/Nov/2025,130.421,97.767,139.352,95.252,99.958,98.860001,100,100
24/Nov/2025,130.526,97.901,139.459,95.34,100,100,100,100
25/Nov/2025,130.7,98.03100000000001,139.626,95.572,100,100,100,100
26/Nov/2025,130.841,98.047,139.697,96.146,100,99.537003,100,100
27/Nov/2025,130.778,98.069,139.653,95.94200000000001,100,99.863998,100,100
28/Nov/2025,130.855,98.181,139.696,96.191,100,100,100,100
01/Dec/2025,130.817,98.042,139.709,95.91500000000001,99.950996,99.153,100,100
02/Dec/2025,130.84,98.042,139.694,96.158,99.958,99.214996,100,100
03/Dec/2025,130.9,98.21000000000001,139.712,96.40600000000001,99.948997,99.412003,100,100
04/Dec/2025,130.868,98.27,139.669,96.38800000000001,99.964996,99.294998,100,100
05/Dec/2025,130.708,98.25700000000001,139.617,95.57600000000001,99.948997,99.348999,99.999001,100
08/Dec/2025,130.686,98.31400000000001,139.604,95.477,100,99.852997,99.999001,100
09/Dec/2025,130.768,98.21900000000001,139.7,95.551,100,99.966003,100,100
10/Dec/2025,130.744,98.304,139.702,95.343,100,99.808998,100,100
11/Dec/2025,130.872,98.48,139.715,96.075,100,99.758003,100,100
12/Dec/2025,130.857,98.497,139.691,96.099,100,99.966003,100,100
15/Dec/2025,130.906,98.62,139.742,96.10600000000001,100,99.966003,100,100
16/Dec/2025,130.801,98.809,139.701,95.526,100,100,100,100
17/Dec/2025,130.861,98.60300000000001,139.824,95.357,100,99.925003,100,100
18/Dec/2025,130.893,98.627,139.856,95.39400000000001,100,99.899002,100,100
19/Dec/2025,130.95,98.599,139.941,95.32900000000001,100,100,100,100
22/Dec/2025,130.969,98.746,139.983,95.17100000000001,100,100,100,100
23/Dec/2025,131.14,98.773,140.084,95.78,100,100,99.991997,100
24/Dec/2025,131.2,98.986,140.144,95.776,100,100,99.996002,100
25/Dec/2025,131.278,98.998,140.234,95.82000000000001,100,100,99.996002,100
26/Dec/2025,131.261,98.935,140.229,95.762,100,100,100,100
29/Dec/2025,131.171,99.17100000000001,140.172,95.349,100,100.045,99.994003,100
30/Dec/2025,131.346,99.167,140.288,95.926,100,100,99.998001,100
31/Dec/2025,131.352,99.208,140.296,95.90300000000001,100,100,99.996002,100
01/Jan/2026,99.355,99.262,99.986,95.949,100,100,99.996002,100
02/Jan/2026,99.402,99.346,99.961,96.364,100,100,99.994003,100
05/Jan/2026,99,99.398,99.423,96.52,99.957001,99.619003,99.974998,100
06/Jan/2026,99.089,99.47500000000001,99.496,96.70100000000001,100,99.508003,100,100
07/Jan/2026,98.97200000000001,99.34,99.383,96.57000000000001,99.957001,99.419998,99.996002,100
08/Jan/2026,99.03100000000001,99.18300000000001,99.456,96.646,99.987,99.362,100,100
09/Jan/2026,99.068,99.393,99.462,96.774,99.967003,99.272003,99.987,100
12/Jan/2026,99.119,99.41800000000001,99.511,96.854,99.902,99.393997,99.998001,100
13/Jan/2026,99.10300000000001,99.556,99.422,97.166,99.957001,99.291,100,100
14/Jan/2026,99.01900000000001,99.306,99.35300000000001,97.074,99.992996,99.297997,99.997002,100
15/Jan/2026,99.092,99.3,99.379,97.43300000000001,99.929001,99.143997,99.973999,100
16/Jan/2026,99.044,99.23700000000001,99.316,97.48,99.914001,99.110001,99.973999,100
19/Jan/2026,99.081,99.301,99.327,97.643,99.957001,99.303001,99.959,100
20/Jan/2026,99.065,99.227,99.331,97.544,99.935997,99.632004,99.959,100
21/Jan/2026,99.09400000000001,99.28100000000001,99.245,98.187,99.898003,99.460999,99.880997,100
22/Jan/2026,99.137,99.57300000000001,99.19800000000001,98.618,99.934998,99.760002,99.856003,100
23/Jan/2026,99.229,99.48100000000001,99.29900000000001,98.744,100,100,99.954002,100
26/Jan/2026,99.31700000000001,99.81400000000001,99.38800000000001,98.718,100,100.275,99.977997,100
27/Jan/2026,99.57000000000001,100.056,99.459,99.97500000000001,100,100.458,100,100
28/Jan/2026,99.532,100.389,99.45100000000001,99.61200000000001,100,100.577,100,100
29/Jan/2026,99.545,100.498,99.444,99.696,100,100.642,100,100
30/Jan/2026,99.292,100.098,99.35900000000001,98.587,100,100.152,100,100
02/Feb/2026,99.355,99.762,99.413,98.87,100,100,99.938004,100
03/Feb/2026,99.54900000000001,99.877,99.572,99.28700000000001,100,100.02,100,100
04/Feb/2026,99.512,99.997,99.551,99.09700000000001,100,100,100,100
05/Feb/2026,99.39100000000001,99.744,99.536,98.449,100,100,99.996002,100
06/Feb/2026,99.491,100.008,99.474,99.369,100,100,100,100
09/Feb/2026,99.696,100.328,99.643,99.721,100,100.039,100,100
10/Feb/2026,99.76900000000001,100.348,99.738,99.696,100,100.332,100,100
11/Feb/2026,99.76900000000001,100.467,99.705,99.825,100.016,100.243,100,100
12/Feb/2026,99.773,100.279,99.779,99.53100000000001,100,100.188,100.003,100
13/Feb/2026,99.72200000000001,100.348,99.699,99.586,100,100.226,100,100
16/Feb/2026,99.69200000000001,100.319,99.667,99.56700000000001,100.002,100.156,100,100
17/Feb/2026,99.71300000000001,100.217,99.681,99.678,100,100.173,100,100
18/Feb/2026,99.633,100.192,99.63200000000001,99.40000000000001,100,100,100,100
19/Feb/2026,99.595,99.872,99.60000000000001,99.453,100,100,100,100
20/Feb/2026,99.684,99.914,99.63200000000001,99.876,99.984001,99.867996,99.999001,100
